podp_id,study_id,study_role,study_members,tier,tier_reason,data_status,missing_files,file_bgc,file_genome,file_ms2_run,file_ms2_spectrum,path_bgc,path_genome,path_ms2_run,path_ms2_spectrum,status_genome,mibig_id,mibig_id_resolved,mibig_redirect,mibig_ref_type,mibig_local,mibig_version,mibig_status,mibig_quality,mibig_retirement_reason,gnps_massive_id,gnps_task_id,gnps_massive_url,compound_name,compound_description,iupac,smiles_podp,smiles_mibig,smiles_match,inchikey_match,inchikey_podp,inchikey_mibig,smiles_similarity,molecular_formula,bgc_locus_accession,bgc_start,bgc_end,bgc_organism,genome_label,genome_accession,genome_accession_type,biosample_accession,genome_publications,genome_ambiguous,genome_source,genome_unresolved_reason,gnps_component_files,ms2_run_url,ms2_scan,network_nodes_url,link_type,verification_raw,n_genomes_declared,metcalf_rankable,pi_name,submitter_email,notes
944b1725-47e2-4f4f-8d57-40fbf9dc4282.5,944b1725-47e2-4f4f-8d57-40fbf9dc4282.5,main,944b1725-47e2-4f4f-8d57-40fbf9dc4282.5,1,"experimentally validated: Experimentally validated with knockouts, heterologous expression, or other gene cluster manipulation; Experimentally validated with NMR and/or detailed MS/MS analysis",spectrum_pending,ms2_spectrum,BGC0000433.json,NC_000964.3.gbk,MSV000084117__NC_000964.3__Bsub_wt_2.mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0000433.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/944b1725-47e2-4f4f-8d57-40fbf9dc4282.5/genomes/NC_000964.3.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/944b1725-47e2-4f4f-8d57-40fbf9dc4282.5/ms2/MSV000084117__NC_000964.3__Bsub_wt_2.mzXML,,sequence_ok,BGC0000433,BGC0000433,,exact,True,4.0,active,questionable,,MSV000084117,27c60b98704649078bb7d113630cbf0a,https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=d1c2849684814150bd501468d93e7aa1,surfactin,Surfactin D biosynthetic gene cluster from Bacillus velezensis FZB42,"3-[(3S,6R,9S,12S,15R,18S,21S,25R)-9-(carboxymethyl)-25-(11-methyldodecyl)-3,6,15,18-tetrakis(2-methylpropyl)-2,5,8,11,14,17,20,23-octaoxo-12-propan-2-yl-1-oxa-4,7,10,13,16,19,22-heptazacyclopentacos-21-yl]propanoic acid",CC(C)CCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)O,,none,none,HPBKRTWLUQRMNA-PTYDTDROSA-N,,0.0,C52H91N7O13,AJ575642.1,,,Bacillus velezensis FZB42,Bacillus subtilis subsp. subtilis str. 168,NC_000964.3,GenBank_accession,SAMEA3138188,29280348,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084117/peak/mzxml/Bsub_wt_2.mzXML,2646,,single molecule,"Experimentally validated with knockouts, heterologous expression, or other gene cluster manipulation; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG",1,False,Daniel Petras,benjamin_hempel@tu-berlin.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,BAFR00000000.1.gbk,MSV000084771__BAFR00000000.1__3-FeMeOHGa.mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/BAFR00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__BAFR00000000.1__3-FeMeOHGa.mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA,Nocardia araoensis produces several mycobactin-like siderophores with varying fatty acid chain lenghts from a nocobactin-like BGC. The genome does not have a mycobactin-like BGC. This derivative is not known to date. One example is given here.,,O=C1C2N=C(OC2)C3=C([O+][Ga-3]4[O+]N(C(CCCCCCCCCCCCC)=O)CCCCC(C(OC(C)CC(NC5CCCCN([O+]4)C5=O)=O)=O)[NH2+]1)C=CC=C3,,none,none,LDQYPOYMUQUGGG-UHFFFAOYSA-N,,0.0,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia araoensis NBRC 100135,BAFR00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/3-FeMeOHGa.mzXML,1173858,,single molecule,Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,NZ_BAGG00000000.1.gbk,MSV000084771__NZ_BAGG00000000.1__29RE(rerun).mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/NZ_BAGG00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__NZ_BAGG00000000.1__29RE(rerun).mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA,Nocardia takedensis produces several mycobactin-like siderophores with varying fatty acid chain lenghts from a nocobactin-like BGC. The genome does not have a mycobactin-like BGC. This derivative is not known to date. One example is given here.,,O=C1C2N=C(OC2)C3=C([O+][Ga-3]4[O+]N(C(CCCCCCCCCCCCCC)=O)CCCCC(C(OC(C)CC(NC5CCCCN([O+]4)C5=O)=O)=O)[NH2+]1)C=CC=C3,,none,none,DBLSBQCHECQINC-UHFFFAOYSA-N,,0.0,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia takedensis NBRC 100417,NZ_BAGG00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/29RE(rerun).mzXML,638325,,single molecule,Experimentally validated with NMR and/or detailed MS/MS analysis; Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,NZ_BDBU00000000.1.gbk,MSV000084771__NZ_BDBU00000000.1__52-FeMeOHGa.mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/NZ_BDBU00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__NZ_BDBU00000000.1__52-FeMeOHGa.mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA,Nocardia jejuensis produces several nocobactin-like compounds. Here Nocardimicin G is shown exemplary. It is produced by a nocobactin-like BGC. No gene cluster for Nocardimicins have been proposed earlier.,,O=C1C2N=C(OC2)C3=C([O+][Ga-3]4[O+]N(C=O)CCCCC(C(OC(CCCCCCCCCCCCC)C(C)C(NC5CCCCN([O+]4)C5=O)=O)=O)[NH2+]1)C=CC=C3,,none,none,YIBXSIQHSTUEJP-UHFFFAOYSA-N,,0.0,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia jejuensis NBRC 103114,NZ_BDBU00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/52-FeMeOHGa.mzXML,1270586,,single molecule,Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,NZ_BDCU00000000.1.gbk,MSV000084771__NZ_BDCU00000000.1__55-FeMeOHGa.mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/NZ_BDCU00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__NZ_BDCU00000000.1__55-FeMeOHGa.mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA 10152B,Nocardia fusca produces several nocobactin-like siderophores with varying fatty acid chain length. One example is given here.,,O=C1C2N=C(OC2)C3=C([O+][Ga-3]4[O+]N(C=O)CCCCC(C(OC(CCCCCCCCCCC)C(C)C(NC5CCCCN([O+]4)C5=O)=O)=O)[NH2+]1)C=CC=C3,C[C@@H](C(N[C@@H]1CCCCN(O)C1=O)=O)[C@@H](OC([C@@H](NC(C2=C(C)OC(N2)=C3C=CC=CC3=O)=O)CCCCN(O)C(C)=O)=O)CCCCCCCCC,formula,none,VIEIEZIEWYCHCY-UHFFFAOYSA-N,VFWZMGZJTAPJHV-OXYYHEDDSA-N,0.3258,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia fusca NBRC 14340,NZ_BDCU00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/55-FeMeOHGa.mzXML,1164886,,single molecule,Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,NZ_BDCL00000000.1.gbk,MSV000084771__NZ_BDCL00000000.1__57-FeMeOHGa.mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/NZ_BDCL00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__NZ_BDCL00000000.1__57-FeMeOHGa.mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA 10152B,Nocardia rhamnosiphila produces several nocobactin-like siderophores with varying fatty acid chain length. One example is given here.,,O=C1C2N=C(OC2)C3=C([O+][Ga-3]4[O+]N(C=O)CCCCC(C(OC(CCCCCCCCCC)C(C)(C)C(NC5CCCCN([O+]4)C5=O)=O)=O)[NH2+]1)C=CC=C3,C[C@@H](C(N[C@@H]1CCCCN(O)C1=O)=O)[C@@H](OC([C@@H](NC(C2=C(C)OC(N2)=C3C=CC=CC3=O)=O)CCCCN(O)C(C)=O)=O)CCCCCCCCC,formula,none,AZXBXCCTIGAJEO-UHFFFAOYSA-N,VFWZMGZJTAPJHV-OXYYHEDDSA-N,0.3229,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia rhamnosiphila NBRC 108938,NZ_BDCL00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/57-FeMeOHGa.mzXML,1194795,,single molecule,Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,NZ_BDCA00000000.1.gbk,MSV000084771__NZ_BDCA00000000.1__62-FeMeOHGa.mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/NZ_BDCA00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__NZ_BDCA00000000.1__62-FeMeOHGa.mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA,Nocardia vermiculata produces several nocobactin-like siderophores with varying fatty acid chain length. One example is given here.,,O=C1C2N=C(OC2)C3=C([O+][Ga-3]4[O+]N(C=O)CCCCC(C(OC(CCCCCCCCCCCCC)C(C)C(NC5CCCCN([O+]4)C5=O)=O)=O)[NH2+]1)C=CC=C3,,none,none,YIBXSIQHSTUEJP-UHFFFAOYSA-N,,0.0,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia vermiculata NBRC 100427,NZ_BDCA00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/62-FeMeOHGa.mzXML,1218107,,single molecule,Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,NZ_BDBM00000000.1.gbk,MSV000084771__NZ_BDBM00000000.1__70-FeMeOHGa(rerun).mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/NZ_BDBM00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__NZ_BDBM00000000.1__70-FeMeOHGa(rerun).mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA 10152B,Nocardia gamkensis produces several nocobactin-like compounds. Here Formobactin is shown exemplary. It is produced by a nocobactin-like BGC. No gene cluster for Formobactin has been proposed earlier.,,O=C1C2=C(C)OC(C3=C([O+][Ga-3]4[O+]N(C=O)CCCCC(C(OC(CCCCCCCCC)C(C)(C)C(NC5CCCCN([O+]4)C5=O)=O)=O)[NH2+]1)C=CC=C3)=N2,C[C@@H](C(N[C@@H]1CCCCN(O)C1=O)=O)[C@@H](OC([C@@H](NC(C2=C(C)OC(N2)=C3C=CC=CC3=O)=O)CCCCN(O)C(C)=O)=O)CCCCCCCCC,formula,none,OKTFYJPKJALNCL-UHFFFAOYSA-N,VFWZMGZJTAPJHV-OXYYHEDDSA-N,0.3274,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia gamkensis NBRC 108242,NZ_BDBM00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/70-FeMeOHGa(rerun).mzXML,1123039,,single molecule,Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,NZ_BDBM00000000.1.gbk,MSV000084771__NZ_BDBM00000000.1__70-FeMeOHGa(rerun).mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/NZ_BDBM00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__NZ_BDBM00000000.1__70-FeMeOHGa(rerun).mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA,Nocardia gamkensis produces soluble nocobactin-like siderophores from a nocobactin-like BGC. soluble nocobactins have not been reported before. These soluble siderophores are previously only known for mycobactins.,,O=C1C2=C(C)OC(C3=C([O+][Ga-3]4[O+]N(C=O)CCCCC(C(OC(CCCCCCC(O)=O)C(C)(C)C(NC5CCCCN([O+]4)C5=O)=O)=O)[NH2+]1)C=CC=C3)=N2,,none,none,FKILIUPJPFPVJH-UHFFFAOYSA-N,,0.0,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia gamkensis NBRC 108242,NZ_BDBM00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/70-FeMeOHGa(rerun).mzXML,660289,,single molecule,Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
a4837d37-1df1-4153-b365-c06841574235.3,a4837d37-1df1-4153-b365-c06841574235.3,main,a4837d37-1df1-4153-b365-c06841574235.3,1,experimentally validated: Experimentally validated with NMR and/or detailed MS/MS analysis,spectrum_pending,ms2_spectrum,BGC0001027.json,NZ_BDAX00000000.1.gbk,MSV000084771__NZ_BDAX00000000.1__79-FeMeOHGa.mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0001027.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/genomes/NZ_BDAX00000000.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/a4837d37-1df1-4153-b365-c06841574235.3/ms2/MSV000084771__NZ_BDAX00000000.1__79-FeMeOHGa.mzXML,,sequence_ok,BGC0001027,BGC0001027,,similar,True,4.0,active,questionable,,MSV000084771,a50dc9e2fc4f4a26aef72b0e05fdb123,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6680d7b941c24826b63ef1c4e4f76fee&view=advanced_view,nocobactin NA,Nocardia alba produces several nocobactin-like compounds. Here Nocardimicin A is shown exemplary. It is produced by a nocobactin-like BGC. No gene cluster for Nocardimicins have been proposed earlier.,,O=C1C2=COC(C3=C([O+][Ga-3]4[O+]N(C(C)=O)CCCCC(C(OC(CCCCCCCCC)C(C(NC5CCCCN([O+]4)C5=O)=O)C)=O)[NH2+]1)C=CC=C3)=N2,,none,none,MRCKFNKLCCFXPF-UHFFFAOYSA-N,,0.0,C36H53N5O10,AP006618.1,820180,840689,Nocardia farcinica IFM 10152,Nocardia alba NBRC 108234,NZ_BDAX00000000.1,GenBank_accession,,,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000084771/raw/79-FeMeOHGa.mzXML,948856,,single molecule,Bioinformatically inferred through comparative analysis with another experimentally defined gene cluster; Experimentally validated with NMR and/or detailed MS/MS analysis; Evidence as indicated in MIBiG,11,True,"Leonard Kaysser, Nadine Ziemert",daniel-maennle@web.de,
aa13b370-2bff-43aa-b0b1-5671716bdb5c.2,aa13b370-2bff-43aa-b0b1-5671716bdb5c.2,main,aa13b370-2bff-43aa-b0b1-5671716bdb5c.2,1,"experimentally validated: Experimentally validated with knockouts, heterologous expression, or other gene cluster manipulation; Experimentally validated with NMR and/or detailed MS/MS analysis",spectrum_pending,ms2_spectrum,BGC0000426.json,NC_023134.1.gbk,MSV000085032__NC_023134.1__Sevadicin_HCD.mzXML,,/home/rosaliewang/projects/MASc-EDA/data/PoDP/mibig_cache/mibig_json_4.0/BGC0000426.json,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/aa13b370-2bff-43aa-b0b1-5671716bdb5c.2/genomes/NC_023134.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/aa13b370-2bff-43aa-b0b1-5671716bdb5c.2/ms2/MSV000085032__NC_023134.1__Sevadicin_HCD.mzXML,,sequence_ok,BGC0000426,BGC0000426,,exact,True,4.0,active,questionable,,MSV000085032,c1260078315c40419681c69b41c05b31,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=51b599afa39a43709a6bbc54bf58a5b4&view=advanced_view,sevadicin,Nonribosomal peptides called sevadicin can be linked to a reference gene cluster in MiBIG from Paenibacillus larvae (BGC0000426).,(2S)-2-[[(2R)-2-[[(2R)-2-amino-3-phenylpropanoyl]amino]propanoyl]amino]-3-(1H-indol-3-yl)propanoic acid,C[C@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)[C@@H](CC3=CC=CC=C3)N,O=C(NC(C)C(NC(CC1=CNC2=C1C=CC=C2)C(O)=O)=O)C(N)CC3=CC=CC=C3,formula,skeleton,NEHSHYOUIWBYSA-DJKXOVBDSA-N,NEHSHYOUIWBYSA-UHFFFAOYSA-N,0.7273,C23H26N4O4,KF318360.1,,,Paenibacillus larvae,Paenibacillus larvae subsp. larvae DSM 25430,NC_023134.1,GenBank_accession,PRJNA224116,24599066,False,ms2_url_bridge,,,ftp://massive.ucsd.edu/MSV000085032/updates/2020-02-28_tamhdang_dd576258/peak/Sevadicin_HCD.mzXML,626,,single molecule,"Experimentally validated with knockouts, heterologous expression, or other gene cluster manipulation; Experimentally validated with NMR and/or detailed MS/MS analysis",1,False,Roderich Suessmuth,tam.dang@chem.tu-berlin.de,
